Ticks,MQ2,MQ3,MQ4,MQ5,MQ6,MQ7,MQ8,MQ9,MQ135
1648892705382,56,316,92,78,63,57,225,56,1022
1648892705390,53,305,89,67,62,53,246,70,1013
1648892705398,63,325,63,66,73,62,228,55,1024
1648892705406,54,318,80,62,78,64,232,74,952
1648892705413,56,303,74,61,67,67,238,60,1002
1648892705421,63,317,63,89,71,58,215,70,1023
1648892705430,48,291,64,65,83,60,215,59,1002
1648892705438,43,299,67,90,82,56,217,73,1018
1648892705446,54,306,77,78,84,41,216,67,1030
1648892705456,52,299,74,78,72,47,230,59,1008
1648892705465,54,308,77,71,67,50,231,64,1000
1648892705472,57,302,75,68,74,53,229,62,1002
1648892705481,56,300,73,73,76,49,231,67,1007
1648892705489,55,306,77,78,70,48,227,66,1006
1648892705497,59,297,73,73,72,48,229,62,1011
1648892705505,58,304,74,72,71,54,234,62,1007
1648892705514,59,305,70,73,75,50,225,68,1022
1648892705522,69,305,83,65,62,63,243,64,1004
1648892705531,66,310,67,69,79,68,229,57,1006
1648892705538,71,318,70,86,81,48,221,58,1036
1648892705546,58,325,78,63,83,60,222,65,1031
1648892705554,51,300,65,75,83,44,221,71,1030
1648892705562,60,314,82,86,73,43,221,75,1036
1648892705570,50,293,93,84,60,43,233,78,1001
1648892705581,61,305,75,71,68,56,228,59,1004
1648892705590,59,308,77,72,74,53,234,67,1004
1648892705637,57,300,76,77,74,49,230,65,1017
1648892705645,49,308,75,69,73,53,227,64,1006
1648892705653,49,307,72,74,77,52,228,62,1011
1648892705661,55,309,71,77,74,49,228,58,1011
1648892705669,54,306,76,76,75,52,227,61,1010
1648892705678,61,304,76,73,78,49,232,67,1015
1648892705685,55,308,75,76,74,52,228,65,1014
1648892705693,59,304,75,73,78,53,233,62,1011
1648892705705,57,306,77,74,78,47,235,67,1013
1648892705713,58,304,78,74,68,49,235,65,1010
1648892705721,49,311,82,74,72,51,233,64,1013
1648892705728,54,302,70,71,73,47,228,68,1019
1648892705738,50,307,74,78,70,48,231,68,1009
1648892705746,53,309,71,78,73,47,231,66,1017
1648892705753,52,313,73,72,74,51,233,64,1018
1648892705764,57,303,74,78,79,48,231,65,1004
1648892705772,60,310,75,78,73,50,229,69,1020
1648892705779,51,310,77,70,70,50,238,63,1012
1648892705787,63,306,78,75,74,50,231,67,1015
1648892705796,63,313,73,74,73,47,228,66,1015
1648892705804,56,313,74,74,77,51,231,62,1010
1648892705812,59,316,77,75,77,51,230,61,1023
1648892705821,54,309,73,73,71,54,231,62,1023
